,0
9357,т≥ло
9358,заговорити
9359,погл€нути
9360,позавиваЇш
9361,мозол€
9362,пучка
9363,котрий
9364,онь
9365,дор≥жка
9366,вибиратис€
9367,мужу
9368,в≥дки
9369,вигл€дати
9370,мати
9371,голосила
9372,палагна
9373,грубий
9374,голос
9375,перериватис€
9376,жал≥бний
9377,нота
9378,файно
9379,голосити
9380,кивати
9381,голова
9382,старий
9383,сус≥дка
9384,чути
9385,одв≥тний
9386,з≥тханн€
9387,розпливались
9388,шум
9389,людський
9390,голос
9391,разом
9392,пастушили
9393,полонина
9394,€кось
9395,пасти
9396,сьмо
9397,в≥вц€
9398,зв≥€ти
9399,студений
9400,в≥тер
9401,гейби
9402,взим≥
9403,в≥хола
9404,крутити
9405,св≥тка
9406,видно
9407,неб≥жчик
9408,опов≥дати
9409,газда
9410,сус≥д
9411,сус≥д
9412,уста
9413,ворушились
9414,од
9415,згадка
9416,годитис€
9417,пот≥шити
9418,засмучений
9419,душа
9420,розлучений
9421,т≥ло
9422,п≥ти
9423,полишити
9424,газдувати
9425,худ≥бчина
9426,догл€дати
9427,питати
9428,чолов≥к≥в
9429,душа
9430,палагна
9431,одчинений
9432,двер≥
9433,темний
9434,н≥ч
9435,вступати
9436,хата
9437,новий
9438,г≥сть
9439,згинались
9440,т≥ло
9441,кол≥но
9442,бр€жчати
9443,м≥д€ний
9444,грош≥
9445,груди
9446,≥ван
9447,посувались
9448,лава
9449,люда
9450,дати
9451,м≥сце
9452,новий
9453,грубий
9454,св≥ча
9455,тихо
9456,топитис€
9457,опливаючи
9458,в≥ск
9459,неначе
9460,сльоза
9461,бл≥дий
9462,полом≥нь
9463,лизав
9464,спертий
9465,пов≥тр€
9466,син≥й
9467,чад
9468,зм≥шавшись
9469,нудний
9470,запах
9471,в≥ск
9472,випар
9473,т≥ло
9474,вис≥ти
9475,глухий
9476,гомон
9477,хата
9478,ставати
9479,т≥сно
9480,обличч€
9481,схил€тис€
9482,обличч€
9483,теплий
9484,диханн€
9485,м≥шатис€
9486,диханн€
9487,упр≥лий
9488,чоло
9489,ловити
9490,блиск
9491,смертельний
9492,св≥тло
9493,запалити
9494,м≥нливий
9495,вогонь
9496,дрот€ний
9497,запаска
9498,черес
9499,таб≥вках
9500,хата
9501,сповн€лась
9502,новий
9503,г≥сть
9504,товпитис€
9505,пор≥г
9506,т≥ло
9507,рушати
9508,б≥ластий
9509,пл€ма
9510,лишай
9511,повзли
9512,пом≥тний
9513,т≥нь
9514,мужу
9515,солоденький
9516,б≥да
9517,сь
9518,м€
9519,лишити
9520,жал≥тис€
9521,палагна
9522,м≥сто
9523,п≥ти
9524,принести
9525,дати
9526,вз€ти
9527,привезти
9528,в≥кно
9529,тужливо
9530,пов≥стувати
9531,сей
9532,тремб≥та
9533,додаючи
9534,жалю
9535,сума
9536,мати
9537,б≥дний
9538,душа
9539,думка
9540,вид≥ти
9541,тањлась
9542,вага
9543,гн≥тучого
9544,смуток
9545,од
9546,пор≥г
9547,починатис€
9548,рух
9549,несм≥ливо
9550,тупати
9551,нога
9552,пхалис€
9553,л≥коть
9554,гурк≥т
9555,часом
9556,осл≥н
9557,голос
9558,рвались
9559,м≥шались
9560,глухий
9561,гомон
9562,юрма
9563,високий
9564,ж≥ночий
9565,см≥х
9566,гостро
9567,розт€в
9568,важкий
9569,покрова
9570,сум
9571,стриманий
9572,гом≥н
9573,наче
9574,полом≥нь
9575,бухнути
9576,шапка
9577,чорний
9578,дим
9579,ей
9580,носатий
9581,купа
9582,заЇць
9583,басити
9584,зсередини
9585,молодий
9586,голос
9587,одпов≥дь
9588,покотитис€
9589,придушений
9590,см≥х
9591,ха
9592,ха
9593,носатий
9594,хот≥ти
9595,починалась
9596,забава
9597,сид≥ти
9598,ближче
9599,двер≥
9600,повернутис€
9601,спина
9602,т≥ло
9603,готовий
9604,приЇднатись
9605,гра
9606,веселий
9607,усм≥шка
9608,розт€гнути
9609,лице
9610,хвил€
9611,скуплений
9612,смуток
9613,заЇць
9614,переходити
9615,захоплювати
9616,ширше
9617,ширший
9618,коло
9619,добиратис€
9620,мрець
9621,ха
9622,ха
9623,горбатий
9624,ха
9625,ха
9626,кривий
9627,св≥тло
9628,коливатис€
9629,од
9630,см≥х
9631,чад≥ло
9632,дим
9633,другий
9634,г≥сть
9635,вставати
9636,лавка
9637,розходитис€
9638,куток
9639,весело
9640,т≥сно
9641,обличч€
9642,мрець
9643,розростались
9644,пл€ма
9645,наче
9646,затаЇний
9647,думка
9648,ворушили
9649,безперестанку
9650,м≥н€ючи
9651,вираз
9652,п≥дн€тий
9653,кутик
9654,вуст
9655,немов
9656,застр€гти
9657,г≥ркий
9658,м≥ркуванн€
9659,житт€
9660,блиск
9661,небо
9662,черешневий
9663,цв≥т
9664,с≥нешн≥й
9665,двер≥
9666,ц≥луватис€
9667,висити
9668,анничка
9669,чорн€вий
9670,анничка
9671,буц≥м
9672,хот≥ти
9673,упиралась
9674,дес€тка
9675,рука
9676,випихали
9677,т≥сний
9678,юрма
9679,гар€чий
9680,уста
9681,п≥ддавати
9682,охоти
9683,йди
9684,д≥вонька
9685,йти
9686,анничка
9687,об≥ймати
9688,ши€
9689,вис≥ти
9690,смачно
9691,ц≥лувати
9692,уста
9693,загальний
9694,рад≥сний
9695,крик
9696,т≥ло
9697,забути
9698,баба
9699,лишитис€
9700,скорботно
9701,дивитис€
9702,скл€ний
9703,око
9704,жовт≥м
9705,застигл≥м
9706,обличч€
9707,лазила
9708,муха
9709,молодиц€
9710,липнути
9711,гра
9712,око
9713,встигти
9714,згаснуть
9715,смертельний
9716,св≥тло
9717,затертись
9718,образ
9719,мрець
9720,охоче
9721,йти
9722,ц≥луватись
9723,байдужий
9724,чолов≥к
9725,об≥ймати
9726,тулити
9727,чужий
9728,ж≥нка
9729,дзв≥нкий
9730,поц≥лунок
9731,лунати
9732,хата
9733,спл≥татис€
9734,плач
9735,сумний
9736,тремб≥та
9737,ознайомл€ла
9738,далекий
9739,гора
9740,смерть
9741,самотний
9742,кичера
9743,палагна
9744,голосити
9745,п≥зно
9746,прийн€ти
9747,г≥сть
9748,весел≥сть
9749,розпал€лась
9750,робилось
9751,душно
9752,люда
9753,пр≥ли
9754,кептарах
9755,дихати
9756,випар
9757,п≥т
9758,нудний
9759,чад
9760,теплий
9761,в≥ск
9762,запах
9763,труп
9764,псувавс€
9765,говорити
9766,вголос
9767,наче
9768,забути
9769,опов≥дали
9770,пригода
9771,реготались
9772,махати
9773,рука
9774,гупати
9775,одному
9776,спина
9777,моргати
9778,чел€дь
9779,м≥стились
9780,хата
9781,розкласти
9782,подв≥р'€
9783,вогонь
9784,справл€ти
9785,коло
9786,веселий
9787,грище
9788,с≥н€х
9789,згасити
9790,св≥тло
9791,д≥вка
9792,дико
9793,пищати
9794,парубок
9795,душились
9796,од
9797,см≥х
9798,забава
9799,тр€сла
9800,ст≥на
9801,хата
9802,бити
9803,хвил€
9804,зойку
9805,спок≥йний
9806,ложе
9807,мрець
9808,жовтий
9809,вогонь
9810,св≥чка
9811,притьмивс€
9812,густий
9813,пов≥тр€
9814,старий
9815,приймати
9816,участь
9817,забава
9818,безжурний
9819,рег≥т
9820,трусити
9821,сивий
9822,волосс€
9823,розт€гувати
9824,зморшок
9825,одкривати
9826,згнил≥
9827,пеньок
9828,зуб
9829,помагати
9830,молодший
9831,ловити
9832,чел€дь
9833,наставивши
9834,рука
9835,тремт≥ти
9836,бр€жчати
9837,намисто
9838,молодиц€
9839,груди
9840,ж≥ночий
9841,вереск
9842,роздирав
9843,вуха
9844,грим≥ти
9845,осл≥н
9846,зрушений
9847,м≥сце
9848,стукались
9849,лава
9850,лежати
9851,мрець
9852,ха
9853,ха
9854,ха
9855,ха
9856,котилось
9857,од
9858,покут≥
9859,пор≥г
9860,ц≥лий
9861,р€д
9862,людина
9863,згинались
9864,од
9865,см≥х
9866,удвоЇ
9867,придушивши
9868,рука
9869,жив≥т
9870,—еред
9871,писк
9872,глоти
9873,нестерпуче
9874,коцкав
9875,десь
9876,млин
9877,дерев'€ний
9878,клек≥т
9879,згук
9880,мати
9881,молот
9882,завз€то
9883,вигукувати
9884,мельник
9885,мати
9886,кукурудза
9887,пхались
9888,д≥вка
9889,сварились
9890,жид
9891,прил≥пивши
9892,довгий
9893,борода
9894,клочч€
9895,тугий
9896,скруцак
9897,рушник
9898,мокрий
9899,замашний
9900,гатити
9901,луск≥т
9902,спини
9903,направо
9904,нал≥во
9905,т≥кати
9906,серед
9907,рег≥т
9908,крик
9909,перекидаючи
9910,стр≥чних
9911,збиваючи
9912,пил
9913,псуючи
9914,пов≥тр€
9915,пом≥ст
9916,днигт≥в
9917,хата
9918,вага
9919,молодий
9920,нога
9921,скакати
9922,лава
9923,т≥ло
9924,тр€сучи
9925,жовтий
9926,обличч€
9927,€кий
9928,грати
9929,загадковий
9930,усм≥шка
9931,смерть
9932,груди
9933,тихо
9934,бр€жчати
9935,м≥д€ний
9936,грош≥
9937,скинутий
9938,добрий
9939,душа
9940,перев≥з
9941,в≥кно
9942,сумно
9943,ридати
9944,тремб≥та
9945,жовтень
9946,1911
9947,черн≥г≥в
9948,словник
9949,кичер≥
9950,безл≥сний
9951,гора
9952,гач≥
9953,штани
9954,царинка
9955,обгородженний
9956,с≥нок≥с
9957,од
9958,село
9959,гаджуги
9960,смерека
9961,р≥д
9962,€линка
